original_address,lat,lon,formatted,housenumber,name,street,suburb,postcode,county,district,city,state,confidence_street_level,country,country_code,confidence,confidence_city_level,attribution,attribution_license,attribution_url
"Bøverbru",60.6662105,10.6771824,"2846 Bøverbru (Bøverbru)",,Bøverbru,,,2846,Innlandet,,Bøverbru,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Brandbu",60.4207532,10.5070018,"2760 Brandbu (Brandbu)",,Brandbu,,,2760,Innlandet,,Brandbu,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Brandval",60.3157309,12.0181632,"2219 Brandval (Brandval)",,Brandval,,,2219,Innlandet,,Brandval,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Braskereidfoss",60.7242592,11.8003898,"2435 Braskereidfoss (Braskereidfoss)",,Braskereidfoss,,,2435,Innlandet,,Braskereidfoss,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Bratsberg",63.349303,10.4824396,"Bratsberg, Trondheim",,Bratsberg,,,,Trøndelag,,Trondheim,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Brattsberg",63.4905928,11.2568247,"Brattsberg, Stjørdal",,Brattsberg,,Brattsberg,,Trøndelag,,Stjørdal,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Breidalen",59.761789,7.4921039,"Breidalen",,Breidalen,,,,Telemark,,Breidalen,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Bremanger",61.848102850000004,5.057135182629548,"Bremanger",,,,,,Vestland,,Bremanger,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Brennhaug, Gudbrandsdalen",59.6727667,11.0673417,"Gudbrandsdalen, Indre Østfold",,Gudbrandsdalen,,Gudbrandsdalen,1821,Østfold,,Indre Østfold,,,Norway,no,0.5,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Briskebyen tettsted",60.9035,9.63872,"Etnedal (Briskebyen), Innlandet",,,,,,,Etnedal,Briskebyen,Innlandet,,Norway,no,0.5,0.5,,,https://www.whosonfirst.org/docs/licenses/
"Brønnøysund Flyplass",65.469115,12.216987,"Bronnoy (Bronnoysund), Nordland",,,,,,,Bronnoy,Bronnoysund,Nordland,,Norway,no,0.63,0.63,,,https://www.whosonfirst.org/docs/licenses/
"Brønnøysund",65.4748755,12.2116394,"8900 Brønnøysund",,Brønnøysund,,,8900,Nordland,,Brønnøysund,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Brøttemsmarka, Klæbu",64.08024,11.7357,"Steinkjer (Klaebu), Trøndelag",,,,,,,Steinkjer,Klaebu,Trøndelag,,Norway,no,0.5,1,,,https://www.whosonfirst.org/docs/licenses/
"Brummunddal",,,,,,,,,,,,,,,,,,,,
"Brumundal",,,,,,,,,,,,,,,,,,,,
"Brumunddal",60.884916,10.9418392,"Brumunddal",,Brumunddal,,,,Innlandet,,Brumunddal,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Burkelandsfjellet",60.5259322,5.4386457,"Burkelandsfjellet, 5281 Osterøy",,Burkelandsfjellet,,,5281,Vestland,,Osterøy,Vestland,,Norway,no,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Buvollen",60.017882650000004,10.839179837767091,"Buvollen, Nittedal",,Buvollen,Buvollen,,,Akershus,,Nittedal,Viken,,Norway,no,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Byneset,",63.37258575,10.115856495642321,"Byneset, Trondheim, Trøndelag",,Byneset,,,,Trøndelag,,Trondheim,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Dagali",60.4114528,8.4408805,"Dagali (Dagali)",,Dagali,,,,Buskerud,,Dagali,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Dagalifjell",60.369098,8.490314,"Torsetlia, Dagalivegen, Torsetlia",,Torsetlia,Dagalivegen,,,Buskerud,,Torsetlia,,,Norway,no,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Dal",60.2485635,11.2027904,"2072 Dal (Dal)",,Dal,,,2072,Akershus,,Dal,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Dalen",59.4448745,8.0037607,"Dalen (Dalen)",,Dalen,,,,Telemark,,Dalen,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Darbu",59.6982808,9.799116,"3322 Darbu (Darbu)",,Darbu,,,3322,Buskerud,,Darbu,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Davangen",,,,,,,,,,,,,,,,,,,,
"Djupsjøen, Røros",62.5909546,11.550423620848054,"Djupsjøen, Røros, Trøndelag",,Djupsjøen,,,,Trøndelag,,Røros,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Dokka",60.8347165,10.0739023,"2870 Dokka",,Dokka,,,2870,Innlandet,,Dokka,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Dovre",62.11462645,9.440367091535318,"Dovre",,,,,,Innlandet,,Dovre,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Drag",64.92925,11.0789254,"Drag (Drag)",,Drag,,,,Trøndelag,,Drag,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Drammen",59.6964936,10.175641950012762,"Drammen",,,,,,Buskerud,,Drammen,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Drangedal",59.09089375,8.9687835464674,"Drangedal",,,,,,Telemark,,Drangedal,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Drønen, Austevoll",60.0693078,5.1825517,"5394 Drøna (Drøna)",,Drøna,,,5394,Vestland,,Drøna,,,Norway,no,0.25,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Duken, Nøtterøy",59.2294611,10.4080217,"3140 Nøtterø (Tandstad)",,Nøtterø,,,3140,Vestfold,,Tandstad,,,Norway,no,0.7875,0.7875,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Dypådalen seter",,,,,,,,,,,,,,,,,,,,
"E18  Kragerø - Risør",58.871972,9.403197,"Kragero (Kragero), Vestfold og Telemark",,,,,,,Kragero,Kragero,Vestfold og Telemark,,Norway,no,0,,,,https://www.whosonfirst.org/docs/licenses/
"Eftasåsen 13",59.893524,10.853809,"Eftasåsen 20, 687 Oslo",20,,Eftasåsen,Opsal,687,,Oslo,Oslo,Oslo,,Norway,no,0.7,,© OpenAddresses contributors,BSD-3-Clause License,
"Egenes 53",58.3494548,6.9615777,"Egenes 53, 4480 Kvinesdal",53,,Egenes,Egenes,4480,Agder,,Kvinesdal,Agder,,Norway,no,1,,,,
"Egge, Steinkjer",64.0222953,11.4638594,"7725 Egge (Steinkjer)",,Egge,,,7725,Trøndelag,,Steinkjer,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Eggevammen, Steinkjer",,,,,,,,,,,,,,,,,,,,
"Eide Gård, 6180 Sæbø",59.25,6.18333,"Hjelmeland (Saebo), Rogaland",,,,,,,Hjelmeland,Saebo,Rogaland,,Norway,no,0.25,1,,,https://www.whosonfirst.org/docs/licenses/
"Eidsvåg",62.7766194,8.0651996,"6460 Eidsvåg (Eidsvåg)",,Eidsvåg,,,6460,Møre og Romsdal,,Eidsvåg,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Eidsvågnesset",,,,,,,,,,,,,,,,,,,,
"Eidsvågsneset",60.44541,5.28154,"Eidsvågsneset, Bergen",,Eidsvågsneset,,,,,Bergen,Bergen,,,Norway,no,1,1,,CC BY 4.0,https://www.geonames.org/datasources/
"Eidsvoll",60.41629645,11.255544249678406,"Eidsvoll",,,,,,Akershus,,Eidsvoll,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Eigersund",58.40343595,5.925820265812268,"Eigersund",,,,,,Rogaland,,Eigersund,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Eikebygda",,,,,,,,,,,,,,,,,,,,
"Eikelandsosen",60.2407343,5.7450954,"5640 Eikelandsosen (Eikelandsosen)",,Eikelandsosen,,,5640,Vestland,,Eikelandsosen,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Eiksmarka",59.946903,10.6260669,"Eiksmarka, Østerås",,Eiksmarka,,Eiksmarka,1359,Akershus,,Østerås,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Eksingedalen",61.865372,10.211978,"Eksingedalen, 2477 Stor-Elvdal",,Eksingedalen,,Nyhus,2477,Innlandet,,Stor-Elvdal,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Elvebakken",68.6968222,16.9284473,"Elvebakken (Elvebakken)",,Elvebakken,,,,Troms,,Elvebakken,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Elvegård",68.2563423,17.4025713,"Elvegården (Elvegården)",,Elvegården,,,,Nordland,,Elvegården,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Elvenes, Kolvereid",64.86042,11.56312,"Elvenes, 7970 Kolvereid",,Elvenes,,Elvenes,7970,,,Kolvereid,Trøndelag,1,Norway,no,1,1,,CC BY 4.0,https://www.geonames.org/datasources/
"Elvepromenaden, Trondheim",63.41247,10.41322,"Trondheim (Trondheim), Trøndelag",,,,,,,Trondheim,Trondheim,Trøndelag,,Norway,no,0.5,1,,,https://www.whosonfirst.org/docs/licenses/
"Engerdal",61.973415700000004,11.940096197942015,"Engerdal",,,,,,Innlandet,,Engerdal,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Engrønningen, Nøtterø",59.2294611,10.4080217,"3140 Nøtterø (Tandstad)",,Nøtterø,,,3140,Vestfold,,Tandstad,,,Norway,no,0.5,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Espelifjell",60.935556,9.575833,"Valdres, Etnedal, Espelifjell, Etnedal, Innlandet",,"Valdres, Etnedal, Espelifjell",,,,,,Etnedal,Innlandet,,Norway,no,0.81,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Espevær",59.5900345,5.1523325,"5444 Espevær (Espevær)",,Espevær,,,5444,Vestland,,Espevær,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Etne",59.7985899,6.294994955666921,"Etne",,,,,,Vestland,,Etne,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Etterstadsletta",59.9092655,10.7996035,"Etterstadsletta, 0660 Oslo",,Etterstadsletta,,Gamle Oslo,0660,,,Oslo,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Fåberg",61.6716408,7.3269297,"Fåberg (Fåberg)",,Fåberg,,,,Vestland,,Fåberg,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Fagernes",60.9860981,9.236413,"2900 Fagernes",,Fagernes,,,2900,Innlandet,,Fagernes,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Fagernesbroen",,,,,,,,,,,,,,,,,,,,
"Fagerstrand",59.7396833,10.5974391,"1454 Fagerstrand (Fagerstrand)",,Fagerstrand,,,1454,Akershus,,Fagerstrand,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Fana Høgre Almenskole",60.290324,5.319252,"Fana stadion, 5239 Radal",,,Fana stadion,,5239,,Bergen,Radal,Vestland,,Norway,no,0.45,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Fantofthøyden",,,,,,,,,,,,,,,,,,,,
"Farberg",61.0916774,10.589489,"Farberg, Ringsaker",,Farberg,,Farberg,2616,Innlandet,,Ringsaker,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Farstad",68.1906027,13.6622111,"Farstad (Farstad)",,Farstad,,,,Nordland,,Farstad,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Farsund",58.038737299999994,6.584827355243855,"Farsund",,,,,,Agder,,Farsund,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Faukstad",61.7108902,9.4231655,"Faukstad, Sel",,Faukstad,,Faukstad,2677,Innlandet,,Sel,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Feiring",60.4876024,11.156991,"2093 Feiring (Feiring)",,Feiring,,,2093,Akershus,,Feiring,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Femunden",62.176309950000004,11.900075010419997,"Femunden, Innlandet",,Femunden,,,,Innlandet,,,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Fetsundbrua",,,,,,,,,,,,,,,,,,,,
"Fevik",58.3806915,8.6769086,"4870 Fevik (Fevik)",,Fevik,,,4870,Agder,,Fevik,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Fiane",58.8042522,9.0773465,"4993 Fiane (Fiane)",,Fiane,,,4993,Agder,,Fiane,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Fiksdal i Vestnes",62.6189428,6.852755,"Fiksdal post i butikk, Nakkedalsvegen, 6394 Fiksdalen",,Fiksdal post i butikk,Nakkedalsvegen,,6394,Møre og Romsdal,Nakkesjøen,Fiksdalen,,,Norway,no,0.81,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Finnbyen, Lofoten",70.49983,23.98277,"Hammerfest (Finnbyen), Troms og Finnmark",,,,,,,Hammerfest,Finnbyen,Troms og Finnmark,,Norway,no,0,,,,https://www.whosonfirst.org/docs/licenses/
"Fiskefelt v/Båtsfjord",59.8676431,10.4289234,"Skaugumsåsen V, Nedre Kanonvei, 1384 Tømmervika",,Skaugumsåsen V,Nedre Kanonvei,,1384,Akershus,,Tømmervika,Viken,,Norway,no,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Fjellheim, Thingelstad",59.4175778,10.0118055,"Tingelstad, Larvik",,Tingelstad,,Tingelstad,,Vestfold,,Larvik,,,Norway,no,0.25,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Fjellstad, Bamble",59.0137889,9.7047861,"Fjellstad, Langesund",,Fjellstad,,Fjellstad,3961,Telemark,,Langesund,,,Norway,no,0.5,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Fjerdingby",59.921804,11.0738113,"2008 Fjerdingby (Fjerdingby)",,Fjerdingby,,,2008,Akershus,,Fjerdingby,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Fjørangen",,,,,,,,,,,,,,,,,,,,
"Fjøsanger",60.3467972,5.3321972,"Fjøsanger, Bergen",,Fjøsanger,,Fjøsanger,5230,Vestland,Fyllingsdalen,Bergen,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Flendalen i Trysil",61.328613,12.162299,"F6 Hytteheis I, Trysil",,,F6 Hytteheis I,,,,,Trysil,Innlandet,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Flesland",60.2932079,5.2113211,"Flesland, Bergen",,Flesland,,Flesland,5258,Vestland,Ytrebygda,Bergen,,,Norway,no,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Flisa",60.6131745,12.0108926,"2270 Flisa (Flisa)",,Flisa,,,2270,Innlandet,,Flisa,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Fløibanen",60.396408,5.330544,"Fløibanen, Bergen",,Fløibanen,,,,,Bergen,Bergen,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Fløien",60.394358,5.343555,"Fløien Folkerestaurant, Fløyfjellet, 5019 Bergen",,Fløien Folkerestaurant,Fløyfjellet,Martensgården,5019,Vestland,Bergenhus,Bergen,Vestland,,Norway,no,0.9,0.9,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Fløyrestauranten",,,,,,,,,,,,,,,,,,,,
"Fluberg",60.7682194,10.2477333,"2862 Fluberg (Fluberg)",,Fluberg,,,2862,Innlandet,,Fluberg,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Follebu kirke",61.226014250000006,10.26770594435634,"Follebu kirke, Holsbakkan, 2656 Follebu",,Follebu kirke,Holsbakkan,Øvre Grimstad,2656,Innlandet,,Follebu,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Follestad",62.1908168,6.2392055,"6156 Follestad (Follestad)",,Follestad,,,6156,Møre og Romsdal,,Follestad,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Fon",59.4124765,10.2080226,"3175 Fon (Fon)",,Fon,,,3175,Vestfold,,Fon,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Fonåsfjellet",,,,,,,,,,,,,,,,,,,,
"Fonnes",60.8040502,4.9809917,"Fonnes, Austrheim",,Fonnes,,Fonnes,5953,Vestland,,Austrheim,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Forsanvatnet",67.91934,15.68374,"Forsanvatnet, Steigen, Nordland",,Forsanvatnet,,,,,,Steigen,Nordland,,Norway,no,0,,,CC BY 4.0,https://www.geonames.org/datasources/
"Fredheim, Nord Kisa",60.0282673,12.0908834,"2235 Kisa (Kisa)",,Kisa,,,2235,Innlandet,,Kisa,,,Norway,no,0.25,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Fredrikstad",59.2133614,10.9361604,"Fredrikstad",,,,,,Østfold,,Fredrikstad,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Frogner",60.0245768,11.1024311,"2016 Frogner (Frogner)",,Frogner,,,2016,Akershus,,Frogner,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Froland",58.587284600000004,8.600437985137697,"Froland",,,,,,Agder,,Froland,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Frøya",64.0705003,8.889507659687325,"Frøya",,,,,,Trøndelag,,Frøya,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Fuglerud, Bøn",60.29134,11.19862,"Eidsvoll (Bon), Viken",,,,,,,Eidsvoll,Bon,Viken,,Norway,no,0.5,1,,,https://www.whosonfirst.org/docs/licenses/
"Funnemark",59.31667,9.18333,"Funnemark (Nome), Vestfold og Telemark",,,,Funnemark,,,Nome,Nome,Vestfold og Telemark,,Norway,no,1,1,,,https://www.whosonfirst.org/docs/licenses/
"Furuåsen",59.1594083,10.0594639,"Furuåsen",,Furuåsen,,,,Vestfold,,Furuåsen,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Fyllingsdalen",60.34700960000001,5.292641508213948,"Fyllingsdalen, Bergen",,,,,,Vestland,Fyllingsdalen,Bergen,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Gamle Kyrkjeveg 2",60.3088,5.352762,"Gamle Kyrkjeveg, Apeltunvegen, 5222 Bergen",,Gamle Kyrkjeveg,Apeltunvegen,Nesttun,5222,Vestland,Fana,Bergen,Vestland,,Norway,no,0.8608695652173913,0.9,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Gardermoen flyplass",60.1664345,11.157722751574639,"McDonald's Gardermoen, Næringsparkvegen, 2068 Ullensaker",,McDonald's Gardermoen,Næringsparkvegen,Smedstua,2068,Akershus,Trøgstadmoen,Ullensaker,Viken,,Norway,no,0.612,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
